1,2008-02-02 15:36:08,116.512,39.9212
1,2008-02-02 15:46:08,116.511,39.9388
1,2008-02-02 16:16:08,116.472,39.925
1,2008-02-02 17:10:24,116.507,39.9145
1,2008-02-02 20:40:33,116.51,39.9107
1,2008-02-03 00:00:32,116.692,39.8518
1,2008-02-03 00:10:32,116.692,39.8518
1,2008-02-03 02:21:26,116.692,39.8518
1,2008-02-03 03:00:32,116.692,39.8518
1,2008-02-03 04:40:31,116.692,39.8518
1,2008-02-03 05:00:31,116.692,39.8518
1,2008-02-03 07:20:30,116.692,39.8517
1,2008-02-03 08:30:29,116.692,39.8517
1,2008-02-03 08:40:29,116.692,39.8517
1,2008-02-03 10:30:29,116.693,39.8517
1,2008-02-03 11:10:29,116.543,39.915
1,2008-02-03 19:15:14,116.693,39.8516
1,2008-02-03 19:25:14,116.691,39.8516
1,2008-02-03 19:45:14,116.692,39.8516
1,2008-02-03 20:05:14,116.692,39.8516
1,2008-02-03 20:15:13,116.692,39.8516
1,2008-02-03 20:45:13,116.692,39.8516
1,2008-02-03 20:55:14,116.692,39.8519
1,2008-02-03 21:45:13,116.692,39.8518
1,2008-02-03 22:55:13,116.692,39.8518
1,2008-02-03 22:45:13,116.692,39.8518
1,2008-02-03 22:25:13,116.692,39.8518
1,2008-02-03 22:15:13,116.692,39.8517
1,2008-02-04 00:15:12,116.692,39.8517
1,2008-02-04 02:25:11,116.692,39.8517
1,2008-02-04 02:45:11,116.692,39.8517
1,2008-02-04 04:45:11,116.692,39.8517
1,2008-02-04 06:05:11,116.691,39.8517
1,2008-02-04 05:55:11,116.692,39.8516
1,2008-02-04 09:35:10,116.692,39.8517
1,2008-02-04 09:45:09,116.692,39.8519
1,2008-02-04 22:28:37,116.692,39.8518
1,2008-02-04 22:38:37,116.692,39.8518
1,2008-02-04 23:18:37,116.692,39.8518
1,2008-02-05 00:08:36,116.692,39.8518
1,2008-02-05 00:18:37,116.692,39.8517
1,2008-02-05 01:08:37,116.692,39.8517
1,2008-02-05 01:38:36,116.692,39.8517
1,2008-02-05 05:08:36,116.692,39.8518
1,2008-02-05 05:18:35,116.692,39.8516
1,2008-02-05 06:28:35,116.692,39.8516
1,2008-02-05 06:58:34,116.692,39.8517
1,2008-02-05 07:48:34,116.692,39.8518
1,2008-02-05 08:18:35,116.692,39.8518
1,2008-02-05 08:28:34,116.692,39.8517
1,2008-02-05 09:18:34,116.692,39.8517
1,2008-02-05 09:28:34,116.692,39.8515
1,2008-02-05 09:58:34,116.647,39.8909
1,2008-02-05 10:28:33,116.5,39.9147
1,2008-02-05 11:38:33,116.515,39.9159
1,2008-02-05 11:28:33,116.474,39.9141
1,2008-02-05 15:31:21,116.476,39.9217
1,2008-02-05 16:41:21,116.478,39.9215
1,2008-02-05 16:51:21,116.464,39.9139
1,2008-02-05 18:41:20,116.504,39.9147
1,2008-02-06 01:35:40,116.692,39.8517
1,2008-02-06 03:25:40,116.692,39.8517
1,2008-02-06 04:15:40,116.692,39.8516
1,2008-02-06 05:35:39,116.692,39.8518
1,2008-02-06 08:25:39,116.692,39.8518
1,2008-02-06 07:55:38,116.691,39.8518
1,2008-02-06 09:45:38,116.692,39.8518
1,2008-02-06 14:27:43,116.483,39.913
1,2008-02-06 23:01:32,116.692,39.8514
1,2008-02-06 23:41:31,116.692,39.8515
1,2008-02-06 23:51:31,116.692,39.8516
1,2008-02-07 00:01:31,116.692,39.8516
1,2008-02-07 01:01:31,116.692,39.8516
1,2008-02-07 01:31:31,116.692,39.8515
1,2008-02-07 03:31:30,116.692,39.8515
1,2008-02-07 03:21:31,116.692,39.8515
1,2008-02-07 04:41:30,116.692,39.8516
1,2008-02-07 06:21:29,116.692,39.8513
1,2008-02-07 06:41:29,116.692,39.8514
1,2008-02-07 10:41:28,116.692,39.8514
1,2008-02-07 10:11:28,116.692,39.8515
1,2008-02-07 10:31:28,116.692,39.8516
1,2008-02-07 19:44:52,116.692,39.8517
1,2008-02-07 20:34:52,116.692,39.8517
1,2008-02-07 21:44:52,116.692,39.8518
1,2008-02-07 22:14:52,116.692,39.8517
1,2008-02-07 22:34:52,116.691,39.8516
1,2008-02-08 00:54:51,116.692,39.8516
1,2008-02-08 01:04:51,116.692,39.8516
1,2008-02-08 01:44:51,116.692,39.8516
1,2008-02-08 02:54:51,116.692,39.8516
1,2008-02-08 03:04:50,116.692,39.8518
1,2008-02-08 04:24:50,116.692,39.8518
1,2008-02-08 05:14:49,116.691,39.8518
1,2008-02-08 06:04:49,116.692,39.8518
1,2008-02-08 06:24:49,116.691,39.8517
1,2008-02-08 07:44:49,116.692,39.8516
1,2008-02-08 10:24:48,116.692,39.8517
1,2008-02-08 10:54:48,116.546,39.9147
1,2008-02-08 15:51:31,116.547,39.9084

Closest Euclidean Distance is 20481.5 meters
Direction Deviation is 0.748513π
